comparison,dataset,scope,candidate_nmae_pct_fs,reference_nmae_pct_fs,candidate_minus_reference_pct_fs,relative_error_reduction_pct,acc_at_2_gain_percentage_points,acc_at_5_gain_percentage_points,replicates,seed,rows_per_seed,ci95_low_pct_fs,ci95_high_pct_fs,relative_reduction_ci95_low_pct,relative_reduction_ci95_high_pct,groups,source_seed_count
geoprr_minus_deeplab,syncg,projective_three,1.0561136937910836,20.05388854351547,-18.997774849724387,94.73362140464981,50.93055555555556,37.44444444444445,20000,20260915,12000,-19.50483886756121,-18.48127714515532,94.39010224916754,95.04030584148376,145,3
resnet18_sarn_minus_raw,syncg,all_conditions,1.329485869846608,2.4913783675129566,-1.1618924976663483,46.63653312628781,10.036111111111111,9.876388888888886,20000,20260907,24000,-1.2337225176825883,-1.092120135930805,44.866458516696994,48.34227155070062,145,3
resnet18_sarn_minus_raw,syncg,clean,0.6153662492897615,0.6153662492897615,0.0,0.0,0.0,0.0,20000,20260908,4000,0.0,0.0,0.0,0.0,145,3
resnet18_sarn_minus_raw,syncg,blur_moderate,0.619421384740809,0.619421384740809,0.0,0.0,0.0,0.0,20000,20260909,4000,0.0,0.0,0.0,0.0,145,3
resnet18_sarn_minus_raw,syncg,blur_severe,0.642998076042016,0.642998076042016,0.0,0.0,0.0,0.0,20000,20260910,4000,0.0,0.0,0.0,0.0,145,3
resnet18_sarn_minus_raw,syncg,perspective_moderate,1.259769974930263,1.7287715648256388,-0.46900158989537577,27.129182330268055,8.34999999999999,2.341666666666653,20000,20260911,4000,-0.5283982086194536,-0.414129191197567,24.865103675414137,29.42837252716589,145,3
resnet18_sarn_minus_raw,syncg,perspective_severe,2.3573301367182236,5.514728600361272,-3.1573984636430485,57.25392294801609,25.791666666666664,28.274999999999995,20000,20260912,4000,-3.354548875837485,-2.9631466580773234,55.435416250011116,58.961006701299745,145,3
resnet18_sarn_minus_raw,syncg,combined_severe,2.482029397358575,5.826984329818242,-3.3449549324596677,57.40456371819357,26.075,28.641666666666676,20000,20260913,4000,-3.5502152630594224,-3.148077862426992,55.60486540312647,59.12598223290336,145,3
resnet18_sarn_minus_raw,syncg,perspective_pair,1.8085500558242436,3.6217500825934557,-1.813200026769212,50.064195083025155,17.070833333333336,15.308333333333323,20000,20260914,8000,-1.93251965068422,-1.6983622273808616,48.26073331361072,51.80974775151382,145,3
resnet18_sarn_minus_raw,syncg,projective_three,2.0330431696690208,4.356828165001717,-2.3237849953326966,53.33662259162752,20.07222222222223,19.752777777777787,20000,20260915,12000,-2.465881196337639,-2.1866533783995314,51.55686474645014,55.042165548520614,145,3
efficientnet_b0_sarn_minus_raw,syncg,all_conditions,1.1691083833699016,1.6594963879841056,-0.49038800461420373,29.550411086456705,6.276388888888884,4.274999999999995,20000,20260907,24000,-0.5357412337006642,-0.4471604597277867,27.611953849395757,31.459648999314616,145,3
efficientnet_b0_sarn_minus_raw,syncg,clean,0.6176217156104666,0.6176217156104666,0.0,0.0,0.0,0.0,20000,20260908,4000,0.0,0.0,0.0,0.0,145,3
efficientnet_b0_sarn_minus_raw,syncg,blur_moderate,0.6171220319525544,0.6171220319525544,0.0,0.0,0.0,0.0,20000,20260909,4000,0.0,0.0,0.0,0.0,145,3
efficientnet_b0_sarn_minus_raw,syncg,blur_severe,0.637514297257325,0.637514297257325,0.0,0.0,0.0,0.0,20000,20260910,4000,0.0,0.0,0.0,0.0,145,3
efficientnet_b0_sarn_minus_raw,syncg,perspective_moderate,1.2167408849990415,1.44478799829397,-0.22804711329492844,15.784122899983272,4.533333333333323,1.0499999999999954,20000,20260911,4000,-0.26427519033957964,-0.1934661373031415,13.612162023039197,17.916661981186678,145,3
efficientnet_b0_sarn_minus_raw,syncg,perspective_severe,1.8790734804275646,3.2124326526095497,-1.3333591721819849,41.506214024404834,17.558333333333337,11.916666666666664,20000,20260912,4000,-1.4633023462003774,-1.2114538575186187,39.002082739164095,44.00614375269286,145,3
efficientnet_b0_sarn_minus_raw,syncg,combined_severe,2.0465778899724585,3.427499632180765,-1.3809217422083069,40.28947893218848,15.566666666666674,12.683333333333325,20000,20260913,4000,-1.5127171303390643,-1.2558280279964031,37.82509065787316,42.72055863445243,145,3
efficientnet_b0_sarn_minus_raw,syncg,perspective_pair,1.5479071827133033,2.3286103254517596,-0.7807031427384564,33.52656879536068,11.045833333333343,6.48333333333333,20000,20260914,8000,-0.8568414726067378,-0.7080789196000603,31.26829198821819,35.799377800297776,145,3
efficientnet_b0_sarn_minus_raw,syncg,projective_three,1.7141307517996882,2.694906761028095,-0.9807760092284065,36.393689882400416,12.552777777777768,8.550000000000002,20000,20260915,12000,-1.0726626216456718,-0.8948048700202649,34.15224965902322,38.653710025277206,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,all_conditions,1.3286471056142817,2.333959102021563,-1.005311996407281,43.0732481788789,9.356944444444437,8.894444444444439,20000,20260907,24000,-1.0749140951415017,-0.9380728797793494,41.28446179934321,44.861351531526,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,clean,0.6918110633423075,0.6918110633423075,0.0,0.0,0.0,0.0,20000,20260908,4000,0.0,0.0,0.0,0.0,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,blur_moderate,0.6910667513074349,0.6910667513074349,0.0,0.0,0.0,0.0,20000,20260909,4000,0.0,0.0,0.0,0.0,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,blur_severe,0.7158032053280443,0.7158032053280443,0.0,0.0,0.0,0.0,20000,20260910,4000,0.0,0.0,0.0,0.0,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,perspective_moderate,1.3655141401342255,1.7295277741404147,-0.3640136340061894,21.046995570054158,6.749999999999989,2.4500000000000077,20000,20260911,4000,-0.41746078888881744,-0.314641670863596,18.838961422882974,23.240025126626687,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,perspective_severe,2.1666203404824986,4.929386369891963,-2.762766029409465,56.04685496523608,24.66666666666667,25.008333333333333,20000,20260912,4000,-2.9534308938300873,-2.5765124075288055,54.03229289947037,57.98292015501265,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,combined_severe,2.34106713309118,5.246159448119209,-2.905092315028029,55.375600832520036,24.724999999999998,25.90833333333333,20000,20260913,4000,-3.1049624437086676,-2.7087113299822843,53.2994686538247,57.37508082967344,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,perspective_pair,1.7660672403083624,3.32945707201619,-1.5633898317078274,46.95629941734312,15.708333333333336,13.729166666666682,20000,20260914,8000,-1.6802615567860335,-1.452074383417536,45.004091835797624,48.898900911742,145,3
mobilenet_v3_large_sarn_minus_raw,syncg,projective_three,1.9577338712359684,3.968357864050529,-2.0106239928145606,50.66639808442839,18.713888888888885,17.788888888888888,20000,20260915,12000,-2.15212044209261,-1.8763259198019047,48.73086373345319,52.58734106011435,145,3
geoprr_minus_resnet18,rf100,all_conditions,5.686782224149123,7.850954565504903,-2.1641723413557794,27.56572240100079,10.77998528329654,16.813833701250914,20000,20261007,906,-3.6145586860795267,-0.5946748787386514,7.449283369991161,49.47772231534617,35,3
geoprr_minus_resnet18,rf100,clean,6.052349743046702,6.062625754208916,-0.010276011162214937,0.1694976991624614,1.9867549668874218,4.194260485651213,20000,20261008,151,-1.9693119160148889,2.715174923669534,-60.34422058900678,32.81065972270856,35,3
geoprr_minus_resnet18,rf100,blur_moderate,5.867338530937182,6.039865383927551,-0.17252685299036785,2.8564685141737147,2.8697571743929284,2.8697571743929395,20000,20261009,151,-2.029442627034492,2.4275745084748923,-55.53547087257445,33.44291348166044,35,3
geoprr_minus_resnet18,rf100,blur_severe,5.513550515957374,6.071934242381059,-0.5583837264236856,9.196142516272046,5.077262693156731,4.856512141280367,20000,20261010,151,-2.155656515768842,1.5154194642577945,-35.44523660377825,33.77615473172989,35,3
geoprr_minus_resnet18,rf100,perspective_moderate,5.38770546776546,6.812581332248578,-1.424875864483119,20.915359318181096,9.050772626931568,13.907284768211925,20000,20261011,151,-3.330983731278393,0.14808993840205548,-2.0389475441564224,46.58162996343388,35,3
geoprr_minus_resnet18,rf100,perspective_severe,5.832153110156627,10.859078835773287,-5.02692572561666,46.292377112654854,25.82781456953643,37.52759381898455,20000,20261012,151,-6.939207425201835,-3.1412029908903745,29.003706319776317,61.77143145999599,35,3
geoprr_minus_resnet18,rf100,combined_severe,5.467595977031389,11.259641844490025,-5.7920458674586355,51.440764701525644,19.86754966887417,37.52759381898455,20000,20261013,151,-7.6025227006844025,-3.952687866773161,36.308386774324426,64.2812547425199,35,3
geoprr_minus_resnet18,rf100,perspective_pair,5.609929288961045,8.835830084010931,-3.2259007950498866,36.50931224772402,17.439293598234,25.717439293598236,20000,20261014,302,-4.977659951997296,-1.71810290462304,18.533225608558023,55.68887255355477,35,3
geoprr_minus_resnet18,rf100,projective_three,5.562484851651159,9.643767337503963,-4.081282485852804,42.320416316774576,18.248712288447386,29.65415746872701,20000,20261015,453,-5.753359107847464,-2.6066357133599984,25.987812883927365,58.62772975609072,35,3
geoprr_minus_efficientnet_b0,rf100,all_conditions,5.686782224149123,4.605721044383785,1.0810611797653387,-23.47213757297751,-0.36791758646062545,-0.6990434142752022,20000,20261007,906,-0.8397280182917338,3.623221756195907,-74.79315043782898,18.808098309590292,35,3
geoprr_minus_efficientnet_b0,rf100,clean,6.052349743046702,3.3146532979001435,2.7376964451465584,-82.59374960515203,-9.492273730684332,-10.154525386313473,20000,20261008,151,0.6779140898014006,5.625593043136629,-150.64124968463105,-23.92157900821314,35,3
geoprr_minus_efficientnet_b0,rf100,blur_moderate,5.867338530937182,3.173638777927743,2.6936997530094398,-84.87732667447162,-9.271523178807955,-11.699779249448117,20000,20261009,151,0.644474454827915,5.5814742708495775,-150.67349075497086,-23.93240280674528,35,3
geoprr_minus_efficientnet_b0,rf100,blur_severe,5.513550515957374,2.9476297019459476,2.565920814011426,-87.05031070617426,-11.258278145695366,-10.375275938189843,20000,20261010,151,0.5893480989747842,5.346686115597628,-153.05913207210187,-22.584246417285,35,3
geoprr_minus_efficientnet_b0,rf100,perspective_moderate,5.38770546776546,3.933718954892195,1.453986512873264,-36.962135057081404,-2.428256070640178,-7.064017660044142,20000,20261011,151,-0.32343502576108607,3.6847496815123373,-90.27075808266696,8.33432543250294,35,3
geoprr_minus_efficientnet_b0,rf100,perspective_severe,5.832153110156627,7.0688432248839455,-1.2366901147273186,17.49494330803499,16.997792494481242,16.997792494481235,20000,20261012,151,-3.4882991210713703,1.2051455899964505,-18.30569249418742,45.244446646331966,35,3
geoprr_minus_efficientnet_b0,rf100,combined_severe,5.467595977031389,7.195842308752737,-1.7282463317213477,24.017290229097675,13.245033112582776,18.101545253863137,20000,20261013,151,-3.6549644503628427,0.3135049287854473,-4.636887839108441,46.61541161484766,35,3
geoprr_minus_efficientnet_b0,rf100,perspective_pair,5.609929288961045,5.50128108988807,0.10864819907297485,-1.97496178249611,7.2847682119205395,4.966887417218535,20000,20261014,302,-1.86079333884973,2.40640392591379,-44.521146201390145,32.266561007980926,35,3
geoprr_minus_efficientnet_b0,rf100,projective_three,5.562484851651159,6.066134829509627,-0.5036499778584682,8.302650567679224,9.271523178807945,9.345106696100093,20000,20261015,453,-2.4213522348143592,1.6636731627204129,-28.352986662617262,37.743380960471455,35,3
geoprr_minus_mobilenet_v3_large,rf100,all_conditions,5.686782224149123,5.94177331288839,-0.2549910887392669,4.291498098491267,9.860191317144967,7.358351729212664,20000,20261007,906,-2.461532271496905,2.5429272687386635,-42.32965327030037,41.092517849566335,35,3
geoprr_minus_mobilenet_v3_large,rf100,clean,6.052349743046702,3.5866934292823243,2.4656563137643777,-68.74455155922654,3.090507726269326,-5.518763796909498,20000,20261008,151,0.02931237907090233,5.522004246251239,-137.8814972526613,-0.8872392436229475,35,3
geoprr_minus_mobilenet_v3_large,rf100,blur_moderate,5.867338530937182,3.520934675770714,2.3464038551664688,-66.64150491950984,4.635761589403975,-7.064017660044152,20000,20261009,151,-0.08061957115106548,5.449611512896752,-138.49298949109289,2.525421743294112,35,3
geoprr_minus_mobilenet_v3_large,rf100,blur_severe,5.513550515957374,3.3571006765449796,2.156449839412394,-64.23548315005387,3.0905077262693204,-4.415011037527594,20000,20261010,151,-0.18368880919323843,5.220875156430162,-139.6741232811765,5.903390190480005,35,3
geoprr_minus_mobilenet_v3_large,rf100,perspective_moderate,5.38770546776546,4.9380496258353475,0.44965584193011193,-9.105940118089553,5.7395143487858675,0.8830022075055233,20000,20261011,151,-2.0953487943184452,3.2128141458945643,-70.514181862039,36.85344330173045,35,3
geoprr_minus_mobilenet_v3_large,rf100,perspective_severe,5.832153110156627,10.244721926999418,-4.41256881684279,43.07163091673284,24.72406181015453,30.684326710816773,20000,20261012,151,-6.852508057193178,-1.822785462738502,18.986987235515073,61.62901692180771,35,3
geoprr_minus_mobilenet_v3_large,rf100,combined_severe,5.467595977031389,10.003139542897557,-4.535543565866168,45.34120059423245,17.880794701986748,29.58057395143488,20000,20261013,151,-6.90777742342744,-2.0066460331608837,22.187451068384703,62.345187102619214,35,3
geoprr_minus_mobilenet_v3_large,rf100,perspective_pair,5.609929288961045,7.591385776417383,-1.9814564874563372,26.10138050962614,15.231788079470205,15.783664459161162,20000,20261014,302,-4.389053919772636,0.6516763259290743,-9.27675649104223,52.8349956545706,35,3
geoprr_minus_mobilenet_v3_large,rf100,projective_three,5.562484851651159,8.39530369857744,-2.832818846926281,33.74289899013772,16.114790286975715,20.382634289919068,20000,20261015,453,-5.1817310248152815,-0.29492395763871965,3.851364478870077,56.189095914484916,35,3
geoprr_minus_yolo,rf100,all_conditions,5.686782224149123,17.85993633531307,-12.173154111163948,68.15900058442487,12.067696835908759,21.596762325239148,20000,20261007,906,-15.030519384107844,-9.918042721984063,57.83135307022635,78.07302810727147,35,3
geoprr_minus_yolo,rf100,clean,6.052349743046702,10.355211655586267,-4.302861912539564,41.5526215750339,3.9735099337748325,7.064017660044152,20000,20261008,151,-9.349407916596245,-0.7920689787175503,11.681345902915652,60.17777890505117,35,3
geoprr_minus_yolo,rf100,blur_moderate,5.867338530937182,10.476214804441053,-4.608876273503871,43.99371681029379,3.7527593818984517,8.388520971302427,20000,20261009,151,-9.608623385681968,-0.9895919274082651,14.850783655970023,62.265567663281395,35,3
geoprr_minus_yolo,rf100,blur_severe,5.513550515957374,11.146422630208075,-5.632872114250701,50.535246160368764,3.973509933774838,10.816777041942615,20000,20261010,151,-10.192598436096823,-1.8652278778683493,24.79420522676718,68.7405829997367,35,3
geoprr_minus_yolo,rf100,perspective_moderate,5.38770546776546,13.444892171919168,-8.05718670415371,59.92749217417933,10.154525386313463,15.89403973509934,20000,20261011,151,-12.682848104010285,-4.479906684285436,47.52232716343139,72.79243532405282,35,3
geoprr_minus_yolo,rf100,perspective_severe,5.832153110156627,28.07967986619428,-22.247526756037654,79.22998717240336,26.04856512141281,42.60485651214128,20000,20261012,151,-27.13014272846398,-18.72996426289257,71.55832296064332,85.90427587970929,35,3
geoprr_minus_yolo,rf100,combined_severe,5.467595977031389,33.657196883529565,-28.18960090649818,83.7550465181282,24.503311258278142,44.81236203090508,20000,20261013,151,-32.20671016119668,-24.758607458163635,77.44413845093345,88.83476890769921,35,3
geoprr_minus_yolo,rf100,perspective_pair,5.609929288961045,20.762286019056724,-15.15235673009568,72.98019455173697,18.101545253863137,29.249448123620308,20000,20261014,302,-19.189199324626138,-12.358374367759868,64.95366851597522,81.46947946075143,35,3
geoprr_minus_yolo,rf100,projective_three,5.562484851651159,25.060589640547676,-19.498104788896516,77.8038548516387,20.2354672553348,34.43708609271524,20000,20261015,453,-23.111084698261184,-17.041472536850414,70.53424911036855,84.655481529316,35,3
geoprr_minus_vdn,rf100,all_conditions,5.686782224149123,19.697148402856396,-14.010366178707272,71.12890603329947,16.703458425312732,21.37601177336276,20000,20261007,906,-17.562710979387425,-10.67443561070619,61.158165497480184,80.5789796497017,35,3
geoprr_minus_vdn,rf100,clean,6.052349743046702,14.526357766534417,-8.474008023487716,58.33539390727381,14.128035320088305,13.245033112582782,20000,20261008,151,-13.53697493289098,-4.16539385994371,37.89986543066634,74.22850523104592,35,3
geoprr_minus_vdn,rf100,blur_moderate,5.867338530937182,14.686606509811032,-8.81926797887385,60.049732884055615,17.21854304635761,16.33554083885209,20000,20261009,151,-13.670197248150602,-4.520671028599535,41.33676583933889,75.54758901369239,35,3
geoprr_minus_vdn,rf100,blur_severe,5.513550515957374,17.09859536409794,-11.585044848140566,67.75436579115603,21.41280353200883,24.72406181015453,20000,20261010,151,-16.567670082152933,-7.248121325508285,50.51238642253068,81.42250374018658,35,3
geoprr_minus_vdn,rf100,perspective_moderate,5.38770546776546,11.988823453141478,-6.601117985376019,55.060598825035676,6.8432671081677725,5.96026490066226,20000,20261011,151,-10.24646900497259,-3.2711383478271165,44.809990538137725,64.6426961228704,35,3
geoprr_minus_vdn,rf100,perspective_severe,5.832153110156627,25.52629144413147,-19.694138333974845,77.15236808714943,21.412803532008834,29.580573951434886,20000,20261012,151,-23.824403204364327,-15.887658768312999,70.04288610644203,83.66918261605747,35,3
geoprr_minus_vdn,rf100,combined_severe,5.467595977031389,34.35621587942206,-28.888619902390666,84.08556985373278,19.205298013245027,38.41059602649007,20000,20261013,151,-32.865885751723944,-24.445067685483874,77.7172987769013,88.63977443818676,35,3
geoprr_minus_vdn,rf100,perspective_pair,5.609929288961045,18.757557448636476,-13.147628159675428,70.09243178744019,14.128035320088305,17.770419426048566,20000,20261014,302,-16.449400104362716,-9.913728135563025,63.37002911698105,77.71396453047036,35,3
geoprr_minus_vdn,rf100,projective_three,5.562484851651159,23.957110258898336,-18.39462540724718,76.78148661696335,15.82045621780721,24.650478292862406,20000,20261015,453,-21.521664545120014,-15.277821587446134,70.24605494927783,83.03402352691066,35,3
geoprr_minus_deeplab,rf100,all_conditions,5.686782224149123,30.404008264419748,-24.717226040270624,81.29594567041323,19.168506254598977,27.8513612950699,20000,20261007,906,-29.46969947644946,-20.73936701216283,74.8885313395542,87.61203105959923,35,3
geoprr_minus_deeplab,rf100,clean,6.052349743046702,16.62477038567119,-10.572420642624488,63.594385951560604,7.94701986754967,7.284768211920534,20000,20261008,151,-16.951307991195886,-5.287748325110048,48.766364656714835,74.95137141766858,35,3
geoprr_minus_deeplab,rf100,blur_moderate,5.867338530937182,17.051864510648105,-11.184525979710921,65.591220084623,12.80353200883001,9.93377483443708,20000,20261009,151,-17.82324654482499,-5.742660752743455,52.04789602365182,76.93378345906089,35,3
geoprr_minus_deeplab,rf100,blur_severe,5.513550515957374,18.278720771310173,-12.765170255352798,69.83623424779644,13.686534216335538,14.790286975717438,20000,20261010,151,-19.35968982206769,-7.172743460407288,60.17207145098457,79.80332236227116,35,3
geoprr_minus_deeplab,rf100,perspective_moderate,5.38770546776546,22.711996501634406,-17.32429103386895,76.27815120798496,16.99779249448124,21.19205298013245,20000,20261011,151,-24.465022390478573,-10.842383227419425,63.542251975909394,84.64931979230859,35,3
geoprr_minus_deeplab,rf100,perspective_severe,5.832153110156627,51.689375433383454,-45.85722232322683,88.71692091216497,33.99558498896248,55.62913907284768,20000,20261012,151,-49.265561583576705,-42.346941573529136,84.37793320538596,92.33145779864795,35,3
geoprr_minus_deeplab,rf100,combined_severe,5.467595977031389,56.06732198387113,-50.59972600683974,90.2481592065263,29.580573951434875,58.278145695364245,20000,20261013,151,-53.58080850055725,-46.821813301532465,86.41838053010336,93.1749710102208,35,3
geoprr_minus_deeplab,rf100,perspective_pair,5.609929288961045,37.20068596750893,-31.590756678547887,84.91982300041253,25.49668874172186,38.41059602649007,20000,20261014,302,-35.919985591996266,-27.528645956394083,79.25360345229822,89.94883685106413,35,3
geoprr_minus_deeplab,rf100,projective_three,5.562484851651159,43.48956463962966,-37.9270797879785,87.20961017259214,26.857983811626195,45.03311258278147,20000,20261015,453,-41.35717669752338,-34.535138098129515,82.50422464426076,91.2804434587133,35,3
resnet18_sarn_minus_raw,rf100,all_conditions,6.733598989819088,7.850954565504903,-1.1173555756858147,14.23209835648764,3.164091243561434,7.799852832965404,20000,20261007,906,-2.1569198330208366,0.06368935856440208,-0.664137298393486,29.69759440157659,35,3
resnet18_sarn_minus_raw,rf100,clean,6.062625754208916,6.062625754208916,0.0,0.0,0.0,0.0,20000,20261008,151,0.0,0.0,0.0,0.0,35,3
resnet18_sarn_minus_raw,rf100,blur_moderate,6.039865383927551,6.039865383927551,0.0,0.0,0.0,0.0,20000,20261009,151,0.0,0.0,0.0,0.0,35,3
resnet18_sarn_minus_raw,rf100,blur_severe,6.071934242381059,6.071934242381059,0.0,0.0,0.0,0.0,20000,20261010,151,0.0,0.0,0.0,0.0,35,3
resnet18_sarn_minus_raw,rf100,perspective_moderate,6.743875595546937,6.812581332248578,-0.06870573670164082,1.0085125351298174,1.5452538631346602,7.064017660044142,20000,20261011,151,-1.4263291396779156,1.2915628346770076,-16.18264522253813,20.01520932590606,35,3
resnet18_sarn_minus_raw,rf100,perspective_severe,7.555105725578157,10.859078835773287,-3.3039731101951313,30.42590591856451,10.816777041942604,20.750551876379696,20000,20261012,151,-5.906255382522247,-0.3410283839858266,3.2338128017473373,49.120692354916685,35,3
resnet18_sarn_minus_raw,rf100,combined_severe,7.928187237271908,11.259641844490025,-3.3314546072181166,29.587571729454115,6.622516556291391,18.98454746136865,20000,20261013,151,-5.873239776262532,-0.5475763428216135,4.986630472750136,46.77002719091828,35,3
resnet18_sarn_minus_raw,rf100,perspective_pair,7.149490660562548,8.835830084010931,-1.686339423448384,19.085240519732675,6.1810154525386265,13.90728476821192,20000,20261014,302,-3.5697565209832525,0.46889513847625247,-5.0530877756432915,38.03181028605611,35,3
resnet18_sarn_minus_raw,rf100,projective_three,7.409056186132333,9.643767337503963,-2.2347111513716293,23.17259503639193,6.3281824871228824,15.599705665930824,20000,20261015,453,-4.334788983296512,0.07539193588043445,-0.7930233071147296,41.43734942878222,35,3
efficientnet_b0_sarn_minus_raw,rf100,all_conditions,3.3796999358486763,4.605721044383785,-1.2260211085351087,26.61952594871369,7.211184694628408,9.27152317880795,20000,20261007,906,-1.6709006732848555,-0.9080381158424143,19.879877083514582,34.15292858337458,35,3
efficientnet_b0_sarn_minus_raw,rf100,clean,3.3146532979001435,3.3146532979001435,0.0,0.0,0.0,0.0,20000,20261008,151,0.0,0.0,0.0,0.0,35,3
efficientnet_b0_sarn_minus_raw,rf100,blur_moderate,3.173638777927743,3.173638777927743,0.0,0.0,0.0,0.0,20000,20261009,151,0.0,0.0,0.0,0.0,35,3
efficientnet_b0_sarn_minus_raw,rf100,blur_severe,2.9476297019459476,2.9476297019459476,0.0,0.0,0.0,0.0,20000,20261010,151,0.0,0.0,0.0,0.0,35,3
efficientnet_b0_sarn_minus_raw,rf100,perspective_moderate,3.216790971593896,3.933718954892195,-0.7169279832982989,18.225195839338923,6.401766004415016,6.1810154525386185,20000,20261011,151,-1.3176124071091704,-0.33884350778778355,10.163081582204711,27.235377174325457,35,3
efficientnet_b0_sarn_minus_raw,rf100,perspective_severe,3.715338721956181,7.0688432248839455,-3.353504502927765,47.44064051558905,19.205298013245034,25.16556291390728,20000,20261012,151,-4.663820069167293,-2.3612969193303774,36.981212457769516,56.42131250328874,35,3
efficientnet_b0_sarn_minus_raw,rf100,combined_severe,3.9101481437681462,7.195842308752737,-3.2856941649845908,45.661008454673926,17.66004415011037,24.282560706401767,20000,20261013,151,-4.453656259177565,-2.403884602708589,35.40330145112226,54.97462506162895,35,3
efficientnet_b0_sarn_minus_raw,rf100,perspective_pair,3.4660648467750383,5.50128108988807,-2.035216243113032,36.99531454326107,12.803532008830032,15.67328918322296,20000,20261014,302,-2.863245121917654,-1.4684879232680073,28.62163306309347,44.91131848797639,35,3
efficientnet_b0_sarn_minus_raw,rf100,projective_three,3.6140926124394075,6.066134829509627,-2.4520422170702196,40.42182190118641,14.422369389256806,18.5430463576159,20000,20261015,453,-3.3258257288535664,-1.8252161309936417,32.57903512149331,48.16215172569001,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,all_conditions,3.9609336152592185,5.94177331288839,-1.980839697629172,33.33751715725173,7.8734363502575455,11.4422369389257,20000,20261007,906,-2.7064852781818725,-1.4151583009455833,24.77944399952365,42.18889533231107,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,clean,3.5866934292823243,3.5866934292823243,0.0,0.0,0.0,0.0,20000,20261008,151,0.0,0.0,0.0,0.0,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,blur_moderate,3.520934675770714,3.520934675770714,0.0,0.0,0.0,0.0,20000,20261009,151,0.0,0.0,0.0,0.0,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,blur_severe,3.3571006765449796,3.3571006765449796,0.0,0.0,0.0,0.0,20000,20261010,151,0.0,0.0,0.0,0.0,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,perspective_moderate,3.668717967459028,4.9380496258353475,-1.2693316583763194,25.705121547084335,5.7395143487858675,8.609271523178808,20000,20261011,151,-2.2159814445783743,-0.6408743539640379,15.551569578367335,35.55390874847125,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,perspective_severe,4.674938848926036,10.244721926999418,-5.569783078073381,54.36734269374862,21.633554083885212,32.22958057395143,20000,20261012,151,-7.46439603546607,-4.055514956388514,43.976599670808525,63.21885781209693,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,combined_severe,4.957216093572234,10.003139542897557,-5.045923449325323,50.44339757219558,19.867549668874172,27.814569536423843,20000,20261013,151,-6.997348266479091,-3.5901147139763054,39.24940202745208,60.54331352841734,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,perspective_pair,4.171828408192532,7.591385776417383,-3.41955736822485,45.045232437636024,13.686534216335545,20.419426048565136,20000,20261014,302,-4.687106746099145,-2.4405280038638764,36.016419415287295,53.38398695630528,35,3
mobilenet_v3_large_sarn_minus_raw,rf100,projective_three,4.433624303319099,8.39530369857744,-3.9616793952583413,47.1892326650391,15.746872700515077,22.884473877851363,20000,20261015,453,-5.412904022194025,-2.86567221898938,37.66737413314339,56.02952670024762,35,3
geoprr_minus_resnet18,industrial,all_conditions,10.85073272807019,22.02014447584967,-11.169411747779481,50.72360792196163,6.598964555953801,21.031461569095974,20000,20261107,8370,-14.02390271745201,-8.324892997504639,42.92170426202052,57.43633550079509,52,3
geoprr_minus_resnet18,industrial,clean,10.950805726539846,17.0253763649807,-6.074570638440855,35.67950868290682,2.4133811230585445,10.967741935483877,20000,20261108,1395,-9.221668873219311,-3.059036189494058,22.172970114658728,45.49542048517624,52,3
geoprr_minus_resnet18,industrial,blur_moderate,10.867163757083247,17.02504840471708,-6.157884647633832,36.16955735601718,2.1983273596176858,10.704898446833933,20000,20261109,1395,-9.313655631236063,-3.0954244938079065,22.616118227365508,46.178555683227486,52,3
geoprr_minus_resnet18,industrial,blur_severe,10.824522980539648,17.474987192088413,-6.650464211548766,38.05704770164113,1.5292712066905607,9.892473118279572,20000,20261110,1395,-9.951147639337782,-3.4242297638190897,25.155990547832648,47.5356706876587,52,3
geoprr_minus_resnet18,industrial,perspective_moderate,10.007257762454906,21.682767770044215,-11.67551000758931,53.84695409466862,8.028673835125447,23.727598566308245,20000,20261111,1395,-15.065955365457212,-8.236658166639467,45.85425748576116,60.426498898133566,52,3
geoprr_minus_resnet18,industrial,perspective_severe,11.198170682391599,28.71284729634419,-17.51467661395259,60.99944193337667,13.35722819593787,36.55913978494624,20000,20261112,1395,-20.571053488889483,-14.401362530117433,54.14097545362284,67.0936922791535,52,3
geoprr_minus_resnet18,industrial,combined_severe,11.256475459411886,30.1998398269234,-18.943364367511517,62.726704764252936,12.066905615292713,34.33691756272402,20000,20261113,1395,-22.20513896409651,-15.466427281495799,56.0730511132399,68.47471630185545,52,3
